"name";"age";"author";"text";"reyt"
"Тома";"43";"Анонимный Дон";"Да у дамочки прическа что надо. Надо будет ещё зайти к ней на огонек.";"5"
"Тома";"43";"Анонимный Дон";"Да это же звезда порно. Погуглить. Полно видосов с ней в инете. Есть даже с собакой. Она там с подружкой, их собака долбит.";"5"
"Варвара";"26";"Анонимный Дон";"Самый лучший экземпляр.";"5"
"Варвара";"26";"Анонимный Дон";"Обожаю!!!))) Красивая, нежная, обаятельная, милая, добрая))))))<br />
Я от тебя без ума, раза 4 у тебя был))<br />
Твой Данечка)))";"5"
"Юля";"24";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Юля";"24";"Анонимный Дон";"Как свободного время провожд";"1"
"Адель";"23";"Анонимный Дон";"Хорошая машина для услады! обслужила четверых и не подавилась......Сосала без презика,но трахатся тока с резиной....странная блондинка...да бох с ней! Отсосала мне а дальше тока наблюдал что то хотелка пропала....наблюдать то же мило....";"5"
"Катя";"24";"Анонимный Дон";"Красотка";"5"
"Катя";"24";"Анонимный Дон";"У тебя такое соблазнительное тело! Хочу войти в тебя нежно!";"5"
"Электра";"23";"Анонимный Дон";"Доны отпишитесь кто бывал у этой особы";"5"
"Электра";"23";"Анонимный Дон";"польская модель";"1"
"Василиса✅";"21";"Анонимный Дон";"Доны это Солон фото замануха на самом деле другие там дамы работают";"5"
"Мила";"29";"Анонимный Дон";"Динамо. Приехал прождал типа с магазина идут с подругой и все…";"1"
"Света";"24";"Анонимный Дон";"Светик, обратил внимание что любит наблюдать со стороны за действием! Когда занимались сексом все время сторалась устроится около зеркала....немного напрягало что смотрит по сторонам ....а не на меня....но молчал ,чтоб не испортить все действие....";"4"
"Виргиния";"24";"Анонимный Дон";"Чулки,туфельки в умелой голове большой бонус в удовольствии и силе возбуждения!<br />";"5"
"Света";"23";"Анонимный Дон";"Кто был?";"3"
"Юля";"23";"Анонимный Дон";"Ватсап есть?";"5"
"София";"52";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Соня";"40";"Анонимный Дон";"Девушка бесстыжая от слова совсем. Если кто-то рассчитывает погружение на пол-шишечки, то это явно не сюда).Достойно вые@ла, и что характерно, без всякого угрызения совести. Обязательно навещу еще..";"5"
"Оливия";"20";"Анонимный Дон";"Обман";"1"
"Оливия";"20";"Анонимный Дон";"Обман";"1"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"Девочка - прямо позитивный энергетичиский взрыв! Всё красиво, буйно, громко, активно, задорно, мокро, округло, выпукло! Лучшие рекомендации";"5"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"Прекрасная девушка. Миниатюрная, с восхитительной фигурой. По процессу все отлично, очень старалась и удивила навыками.Есть все допы Спасибо, рекомендую.";"5"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"Был сегодня, отличная девушка! Фигура великолепная, спортивная. Попа, грудь всё супер! По процессу тоже всё отлично. Девушка с чувством юмора).ВСЕМ РЕКОМЕНДУЮ.";"5"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"ценник не судьба написать?";"3"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"все фейк, включая отзывы";"1"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"Приезжал хотел про тестить девочку но там оказалось другая работает пришлось уехать.";"1"
"🍓СВЕТА🍓КУНИ🍓";"23";"Анонимный Дон";"Работает еще или фейк?";"1"
"Оксана";"42";"Анонимный Дон";"?";"3"
"Оксана";"42";"Анонимный Дон";"Приехать можно?<br />
Что точно входит за 2т";"5"
"Мия";"27";"Анонимный Дон";"На фото актриса Коди Майло";"1"
"Юля";"24";"Анонимный Дон";"Этот номер не обслуживается это развод";"1"
"Юля";"24";"Анонимный Дон";"Однозначно";"1"
"Лера";"21";"Анонимный Дон";"ЗАЕБИСЬ!!";"5"
"Малика";"21";"Анонимный Дон";"Самый хуйовой обслужвает";"1"
"Малика";"21";"Анонимный Дон";"Привет";"5"
"Малика";"21";"Анонимный Дон";"Привет Кисуля, у тебя написано метро Выхино работаешь";"3"
"Малика";"21";"Анонимный Дон";"Привет, во вторник сможем встретиться ?<br />";"5"
"Малика";"21";"Анонимный Дон";"На фото ты ?";"5"
"Малика";"21";"Анонимный Дон";"На фото она действительно красивая кожа супер теперь минусы может из-за того что наверно постоянна выбирают её обслуживает посредственно слишком много нельзя грудь трогать нельзя раком нельзя минет нельзя то есть лег отдался на руках кончил и пошел для экспресса пойдет а так час там делать нечего плюс полная квартира мужиков азиатской внешности или охраны или просто знакомые ей за красоту 5 за остальное 2 поэтому средний балл 3";"3"
"Малика";"21";"Анонимный Дон";"В жизни даже красивей ещё бы давала себя трогать";"2"
"Малика";"21";"Анонимный Дон";"Приехать хочу, трубку не берёшь";"1"
"Малика";"21";"Анонимный Дон";"Трупку не береш";"1"
"Малика";"21";"Анонимный Дон";"Капец, был тоже как то у одной, мля, ни чё нельзя. Секс такой беспонтовый, точнее его подобие, подумал ужа задушить и то приятнее. Осадок остаётся надолго. Фу";"1"
"Малика";"21";"Анонимный Дон";"Привет . Работаешь?";"5"
"Малика";"21";"Анонимный Дон";"Салам, Малика выезд барбы?<br />";"5"
"Карина";"25";"Анонимный Дон";"Здравствуйте вы работаете?<br />";"5"
"Керан";"23";"Анонимный Дон";"Любителям экзотики! вертлявая кошечка! Приятна на ощупь,и вкусно пахнет! Любит тачку! Немного неудобно но не обычно! Для лохов ( тачка не машина а поза ! с зади берешь за ноги приподнимаешь и в ставляешь,хоть туда хоть в другую дыру!Понравилось!Люблю экстрим.";"5"
"Алиса";"19";"Анонимный Дон";"Так поговорили с тобой по душам, что настроение до сих пор отличное. Спасибо за минет";"5"
"Алиса";"19";"Анонимный Дон";"сегодня позвоню, кайфная";"5"
"Алиса";"19";"Анонимный Дон";"В процессе хорошая, трогать можно было везде, не ленивая, и не устает после двух минут кувырканий.";"5"
"Леся";"26";"Анонимный Дон";"Фейк, за такие деньги, 100%, такой нет, лохотрон!;;;";"1"
"Арина";"26";"Анонимный Дон";"Любительница шика! Но и отрабатывает по полной! Любит сосать член и анус! С причмокиванием.Заводится как машина,и просит кончить ей на лицо. А потом грамотно это все растирает все до мелочей.Чувствуешь себя с ней чудно как хозяин,выполняет любой каприз,позволяет даже пощечену...но не тяжолую...кто знает о чем тот поймет удачи...";"5"
"Лиля";"23";"Анонимный Дон";"На фото порно актриса. Опять наебалов......";"1"
"Лиля";"23";"Анонимный Дон";"И снова Ксения Кондратьева..... Видать,у порномоделей совсем дело плохо со съемками)))))))))";"1"
"Alisa";"20";"Анонимный Дон";"Лучшая среди всех африканских девушек, с кем я был";"5"
"Диана";"23";"Анонимный Дон";"Этой фотографии больше десяти лет";"1"
"Кира";"23";"Анонимный Дон";"Шалава попалась отменная,времени особо небыло! Но отодрал ее в машине!Орала так что думал народ сбежится.....но приятно.Как потом выяснил мечтает,об изнасиловании в группе,но с пониманием и без грубостей....походу на груповичок намекала...надо повторить!";"5"
"Камила";"27";"Анонимный Дон";"Это салон? На фото вы?";"5"
"Катя";"22";"Анонимный Дон";"Привет";"5"
"Катя";"22";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Полина";"28";"Анонимный Дон";"Принимаешь?";"5"
"Катя";"20";"Анонимный Дон";"Фото фейк, это зарубежная мадам";"1"
"Вера";"22";"Анонимный Дон";"Привет вы свободы";"5"
"Amanda";"20";"Анонимный Дон";"Позвонил,приняла заказ, но так и не приехала, сидел ждал до 4 утра";"1"
"Ангелина";"20";"Анонимный Дон";"Пизда Иванна с охуительной фигуркой! Дым из ушей пошел уже на первых минутах контакта...от нее так и веет желанием и страстью. Кстати не глупа.....что редкость";"5"
"Ангелина";"20";"Анонимный Дон";"Шикарная девченка, было с ней все на полном экстазе и высоте, трахается и гнеться на пять с плюсом, обязательно приеду к ней еще раз и не один.";"5"
"Александра";"40";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Анита";"21";"Анонимный Дон";"Привет ты работаеш";"5"
"Сара";"22";"Анонимный Дон";"Секса нет?";"1"
"Вика";"23";"Анонимный Дон";"привет молодых принимаешь 18";"5"
"Вика";"23";"Анонимный Дон";"Реально ты?как насчёт прокатиться в Измайлово";"5"
"Вика";"23";"Анонимный Дон";"А выезжаешь куда угодно?";"5"
"Вика";"23";"Анонимный Дон";"какое метро?";"5"
"Вика";"23";"Анонимный Дон";"На дачу 70 км от Москвы выезжаешь?, такси за мой счет.";"5"
"Вика";"23";"Анонимный Дон";"лохотрон с предоплатой не ведитесь, фото не её";"1"
"Поля";"26";"Анонимный Дон";"Жаль нету воцап (";"3"
"❤️Натали❤️";"31";"Анонимный Дон";"На днях встречался, девочка на удивление соответствует анкете, все понравилось, зачет";"5"
"Таисия";"25";"Анонимный Дон";"Жаль нету воцап (";"3"
"Григорий";"25";"Анонимный Дон";"Ох и знойный дедушка ! Обязательно вернусь !";"5"
"Лера";"28";"Анонимный Дон";"Хеллоу)<br />
Работаешь?по услугам ценам  без изменений?";"5"
"Саша";"22";"Анонимный Дон";"Не соответствует фото";"2"
"Эльвира";"23";"Анонимный Дон";"замечательная барышня, подходит для постоянных походов. С ней можно поговорить, посексить, процесс хороший. Однозначно рекомендую, как начинающим ходокам, так и опытным донам.";"5"
"Эльвира";"23";"Анонимный Дон";"Да, девушка удивительной Женственности, Нежности и Сексуальности";"5"
"Эльвира";"23";"Анонимный Дон";"салон";"1"
"Дарья";"21";"Анонимный Дон";"Привет";"5"
"Светлана";"33";"Анонимный Дон";"Привет работаешь?";"5"
"Светлана";"33";"Анонимный Дон";"Привет работаешь";"5"
"Светлана";"33";"Анонимный Дон";"привет работаешь буду с утра ?";"3"
"Светлана";"33";"Анонимный Дон";"Привет!!! Свободна?";"5"
"Светлана";"33";"Анонимный Дон";"Добрый. Анкета актуальна?";"5"
"Светлана";"33";"Анонимный Дон";"Привет работаешь";"3"
"Светлана";"33";"Анонимный Дон";"Привет Цветочек. Встреча возможна?";"5"
"Кристина";"25";"Анонимный Дон";"Кто-нибудь был у неё?";"3"
"Анфиса";"21";"Анонимный Дон";"Ухоженная с ног до головы красотка.";"5"
"Марго";"24";"Анонимный Дон";"фото порно актрисы";"3"
"Катя";"21";"Анонимный Дон";"Ты реальная";"2"
"Мария";"22";"Анонимный Дон";"Я хочу тебя";"5"
"Мария";"22";"Анонимный Дон";"Привет красавица";"5"
"🥰Алекса и Лера🥰";"24";"Анонимный Дон";"Очень-очень топ! Милейшие, обходительные, педантичны не по-русски, в общем класс!";"5"
"🥰Алекса и Лера🥰";"24";"Анонимный Дон";"Цена за пару указана?";"5"
"🥰Алекса и Лера🥰";"24";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"🥰Алекса и Лера🥰";"24";"Анонимный Дон";"Так цена за час с двумя?";"5"
"Карина";"23";"Анонимный Дон";"Развод. Просит предоплату 2000 и пропадает";"1"
"Карина";"23";"Анонимный Дон";"и деньги просит на киви карту-т.е. обезличена. Втирает,что на этом сайте работает официально и,тут так..";"1"
"Ирина";"41";"Анонимный Дон";"Какие 41, 50 лет";"1"
"Ирина";"41";"Анонимный Дон";"Зануда";"1"
"Патриция";"21";"Анонимный Дон";"Волшебная леди с умелыми ручками";"5"
"Лиза";"23";"Анонимный Дон";"Привет красавица";"5"
"Лиза";"23";"Анонимный Дон";"Лиза покорила , затянула меня развратом, хочу к ней снова и снова. Глазёнки у неё словно радар , а кисонька у неё бесконечная , хочу к Лизе ЭННОЕ количество раз. vyacheslavpetrakivsky . Я приехал в Москву из города Выборга , вот трачу зарплату и отпускные на столичных опытных сосок , соски которые одна красивее первой , я вошёл в космос , но попал в атмосферу бескараиних чувств экзопланеты Земля , мне Семь тысяч лет , ищу новых ощущений в неведомой бескрайней Уличной Москвы где так много неизвестных сладострастных мест , Москва это место для настоящих Аватарш где Чужеземец попадает в страну Чудес и постепенно превращается в самого настоящего беззащитного Пиноккио в сказочном городе , Аватарки в свою очередь пожирают слабого Пиноккио делая его более слабым и беспомощным в жестоком Развратном Мире.В итоге Пиноккио царит в атмосфере , в тумане любви и в объятьях разврата.";"5"
"Кира";"26";"Анонимный Дон";"Привет когда можно к тебе на ночь приехать";"5"
"💘Лиза💘✅";"22";"Анонимный Дон";"ухоженная шлюха.";"5"
"💘Лиза💘✅";"22";"Анонимный Дон";"Привет Принцесса работаешь";"5"
"Лана";"43";"Анонимный Дон";"58 женщин под одним номером телефона, на разных станциях метро";"1"
"🍓ВЕРА🍓ЛЮБЛЮ СОСАТЬ🍓";"23";"Анонимный Дон";"Привет! Это салон?";"4"
"Алёна";"25";"Анонимный Дон";"Привет цена вопроса что не написано";"1"
"Дашенька";"25";"Анонимный Дон";"Был неочем дама лежит как бревно,в анале отказ только при доплате хотя анал заявлен в анкете,вобщем зря сходил.";"1"
"АНЖЕЛА";"22";"Анонимный Дон";"неужели клиенты ведутся на фейк суперкоасоткой брулетовой?  позорище.";"1"
"Наташа";"36";"Анонимный Дон";"Госпожа ваша дырочка просто супер, накормите меня с неё? Или вам такое не нравится госпожа?";"5"
"Наташа";"36";"Анонимный Дон";"Фото ваши? Салон или инди?";"1"
"Ксюша";"52";"Анонимный Дон";"Привет. В гости пригласишь?";"5"
"Оля";"35";"Анонимный Дон";"Привет. Фото реально твои?";"5"
"Оля";"35";"Анонимный Дон";"Это модель Daisy Watts";"1"
"Катя";"28";"Анонимный Дон";"Катя, ты реальна?";"5"
"Альбина";"18";"Анонимный Дон";"Фото не соответствует, встретила баба которой 40лет<br />
С огромным животом! Говорит час 3000₽. А на сайте 2к  2000₽ это экспрес!  В итоге ничего не умела  не советую сюда";"1"
"Альбина";"18";"Анонимный Дон";"Обменник";"1"
"Барби";"21";"Анонимный Дон";"Фантастическая девушка, совпадения с фото 100%. Отношение к клиенту как самому дорогому человеку. Все понравилось, точно ещё приглашу. Спасибо тебе и до встречи.";"5"
"Маша";"22";"Анонимный Дон";"Удивительная особь! Любит публичность! Как определил,просто.Она все время тянулась к окну!Раскинула руки,прижалась грудью к стеклу,и превратилась в комок страсти!Пришлось брать ее с зади стоя! Было прикольно,походу ее больше возбуждало если увидит случайный прохожий! Походу к ней нужно ехать компанией!";"5"
"Виктория";"23";"Анонимный Дон";"Классная милаха, грудь упругая и сладкая как рахат-лукум, попа тоже весьма неплохой формы и упруга, жамкать одно удовольствие. Девушка исполняет всё, что просишь.  В целом походом остался очень доволен";"5"
"Виктория";"23";"Анонимный Дон";"Классная девушка, время проведённое с ней стоит того, оставляет приятные воспоминания";"5"
"Рита";"25";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Жасмин";"25";"Анонимный Дон";"Просто шикарное сформировавшееся тело,мягкое и нежное! Обнимаешь его прижимаешь к себе неописуемое ощущение! Не люблю спортсменок худышек с ними не трахаешься а стукаешься.....а Жасмин.... это богиня! Хочу такую на всегда....где б найти.....";"5"
"Виола";"22";"Анонимный Дон";"Фейк";"1"
"Мила";"25";"Анонимный Дон";"Не тратьте время, на фото фейк";"1"
"Мила";"25";"Анонимный Дон";"Фото порноактрисы Ланы Роудс";"1"
"Анфиса";"21";"Анонимный Дон";"Это фейк нет ее";"1"
"Карина";"22";"Анонимный Дон";"Телка на все сто сиьки дойная коровка такие супер на ощупь,соски торчали твердые твердые перевозбужденые,Обожаю лоно,чуток полизал,реагирует,обнимал ляжки,ягодицы смак! Секс был не забываемый,скорее еще повторю.....";"5"
"Мадина";"20";"Анонимный Дон";"Кто-нибудь был у неё?";"5"
"ЛУНА";"26";"Анонимный Дон";"До вас ни как не дозвониться, зря.";"3"
"ЛУНА";"26";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Алина";"34";"Анонимный Дон";"И даже на пол шишечки нельзя?🥺";"2"
"Марта";"24";"Анонимный Дон";"привет";"5"
"Сабрина";"23";"Анонимный Дон";"😍шикарная";"5"
"Анна";"37";"Анонимный Дон";"Такая очаровательная и ни одного отзыва? 🤨";"5"
"Shluha";"36";"Анонимный Дон";"Это пидар";"1"
"Лина";"24";"Анонимный Дон";"Блин, проститутка!? я таких называю Бухенвальдский крепыш,для тех кто не в теме ( Бухенвальд,концетрационный лагерь у немцев во второй мировой войне) Чуть выпил,деватся некуда. Накатил на &quot;пасатижи&quot; сосет смачно глубоко и туго! Высосала все что было....Вот это компенсация за внешний вид....Любителям худышек,советую.....Кто любит стукаться а не трахаться гы гы!";"3"
"Паулина";"28";"Анонимный Дон";"Красавица. Очаровашка.";"5"
"Bella";"20";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Жанна";"32";"Анонимный Дон";"Приветик, работаешь?";"5"
"Ира";"24";"Анонимный Дон";"Тонкая натура!Обожает ласки груди особенно сосков! Бери ее с зади и мни сиськи,будет повизгивать как поросеночек! Пустячок но приятно.......Отрабатывает на все сто.";"5"
"НАДЯ";"23";"Анонимный Дон";"Привет хочу отдахнуть";"5"
"Алла";"24";"Анонимный Дон";"свободна";"3"
"Рената";"21";"Анонимный Дон";"Салон с гоблинами не советую тратить свое время";"1"
"Влада";"21";"Анонимный Дон";"Прекрасное, ухоженное тело, сама податливая, старается во всем угодить. Приглашал к себе, провели несколько замечательных часов. Рекомендую.";"5"
"Лола";"22";"Анонимный Дон";"УКРАЛИ ФОТО";"1"
"Лола";"22";"Анонимный Дон";"Это фейк!";"1"
"Лола";"22";"Анонимный Дон";"Лажовая разводка приехали не отвечала";"1"
"Лола";"22";"Анонимный Дон";"Доны будете внимательны эта анкета наебалово приезжаешь на место трубку больше не берут.";"1"
"Марина";"18";"Анонимный Дон";"Очень красивая девушка, но ты не можешь достать мне свой номер WhatsApp, я хочу тебя";"2"
"Ира";"22";"Анонимный Дон";"Привет красавица";"5"
"Юля";"23";"Анонимный Дон";"Скинь номер";"5"
"Николь";"32";"Анонимный Дон";"Супер фея аналом меня добила. Ещё приду";"5"
"Эрика";"22";"Анонимный Дон";"Привет. Как на счёт встречи?";"5"
"НАТАША";"21";"Анонимный Дон";"Это реальная цена? 4000 за все";"4"
"НАТАША";"21";"Анонимный Дон";"Понял. Немного освобожусь и позвоню обязательно. На Юн. Ленинцев?";"5"
"НАТАША";"21";"Анонимный Дон";"Трудно ответить, на этой улице, да или нет";"4"
"НАТАША";"21";"Анонимный Дон";"Понял";"5"
"Элла";"23";"Анонимный Дон";"Блондиночка! С точеной фигуркой! Волосы отпад,можно в них наслождаться запустив в них руки! Слегка по тихонечку натянуть на себя с зади и войти в нее как в кобылицу,тока ржать не советую не прокатит все испортишь! Она сама зафыркает от экстаза....хороша чертовка.....";"5"
"Олеся";"22";"Анонимный Дон";"Не рекомендую. Грубая и явно не та что на фото.";"1"
"Мариночка";"25";"Анонимный Дон";"За полторашку такие ляльки только на фото";"5"
"Инна";"25";"Анонимный Дон";"Это точно ты на фото?";"5"
"Инна";"25";"Анонимный Дон";"фото пизденки покажи без трусиков!";"1"
"Наташа";"25";"Анонимный Дон";"Привет красавица";"5"
"Наташа";"25";"Анонимный Дон";"Привет";"4"
"Соня";"31";"Анонимный Дон";"Хорошая дама,но нет анала жаль.";"5"
"Настя";"24";"Анонимный Дон";"Susy Gala порноактриса 😂😂😂";"1"
"Настя";"24";"Анонимный Дон";"Номер  не тот";"1"
"Настя";"32";"Анонимный Дон";"Отличная путана, сосет лучше любой шлюхи которую я когда-либо встречал!";"5"
"Настя";"32";"Анонимный Дон";"Фото соответствует полностью. Улыбчивая, общительная и симпатичная девушка - атмосферу уюта создаёт с порога. Неплохая фигура, мне такие нравятся.";"5"
"Настя";"32";"Анонимный Дон";"Очень приятная во всех смыслах! Замечательное отношение! Прям как с любовницей! Спасибо!";"5"
"Настя";"32";"Анонимный Дон";"Обман такой девушки там нет дом 5.";"1"
"Настя";"32";"Анонимный Дон";"Девочка супер.рекомедую.";"5"
"Настя";"32";"Анонимный Дон";"Посетил Настеньку,и был очень рад!Интересная девушка,и фигура и лицо очень красивое,обычно либо грудь или попа есть ,а тут и то, и другое.Процесс,все на высшем уровне.Секс либо есть, либо нет ,но в ней есть все !Все как на фото,даже лучше! Сексуальная слов нет,приду и не раз )))";"5"
"Настя";"32";"Анонимный Дон";"Отличная,только после каждого клиента нужно в душ ходить,он кончил ей на попу,а я случайно поцеловал";"5"
"Настя";"32";"Анонимный Дон";"Динамо";"1"
"Кристина";"35";"Анонимный Дон";"Реальности соответствует лишь внешность. Реальная цена 4 000р а не как на сайте,-3 000р. На телефон отвечает другая девушка с очень красивым голосом, в реале это не её голос. Девушка крайне стеснительная (это как раз та стеснительность когда НЕ интересно, прямо Совсем). &quot;Долго минет не могу, челюсть заболит, а мне еще работать.&quot; Никакого интереса к сексу. Как будто отбывает повинность. Секс как с роботом.  Просто выброшенные деньги. Не рекомендую.<br />
Дополнение: На квартире есть работающая соседка, познакомить с ней или дать телефон наотрез отказалась.<br />
Из положительного,-МБР в комплекте, квартира не плоха, есть тапочки, чистые полотенца, шампуни. Находится квартира в 10 мин от метро. Приняла вовремя. Вертел как хотел (позы).";"2"
"Ирина";"21";"Анонимный Дон";"Все было супер. Девушка просто выше всяких похвал.<br />
Обязательно вернусь";"5"
"Линa";"24";"Анонимный Дон";"Обожаю у сучек пиздятину лизать! Хлебом не корми дай и все! Дошел до кондиции пришлось заплатить за это...да и хрен с ним не пожалел! Нализался до одури....пиздень аш красная стала, скулила но терпела....а потом дрочнул ей на табло и был доволен.....";"5"
"💫 💫 💫 Арина💫 💫 💫";"23";"Анонимный Дон";"Свеженькая. Очень аккуратная и старательная. Смаковал! (";"5"
"💫 💫 💫 Арина💫 💫 💫";"23";"Анонимный Дон";"Был у девушки кожа нежная сама красивая но секс на единицу.";"1"
"💫 💫 💫 Арина💫 💫 💫";"23";"Анонимный Дон";"Салон";"1"
"Екатерина";"45";"Анонимный Дон";"Фото украдены. Эти фото принадлежат фее с м.Академическая";"1"
"Алена";"20";"Анонимный Дон";"Шикарная девочка работаешь";"5"
"Аня";"25";"Анонимный Дон";"Очень понравилась, красота. Если у меня все сладится буду с тобой навсегда. Не пожалею для тебя ничего.";"5"
"Аня";"25";"Анонимный Дон";"Нежная, скромная не хочет развратного при этом красивая. Встретимся, устроим нам праздник любви,только дождись.";"5"
"Алина";"24";"Анонимный Дон";"Есть ли такая?";"5"
"Юлия";"26";"Анонимный Дон";"Девочка понравилась был пару раз очень нежна, делает хорошие скидки";"5"
"😘Шакира😘";"24";"Анонимный Дон";"Минет просто сказка. Как обладатель нормального калибра рекомендую.";"5"
"😘Шакира😘";"24";"Анонимный Дон";"Посетил повторно. Высший пилотаж! Пожалуй, лучший Мбр в моем &quot;дон-жуанском списке&quot;.";"5"
"Наталья";"23";"Анонимный Дон";"Самосозирцание,обожает саму себя,это не плохо. Кругом зеркала!Любит наблюдать как  в нее входят с зади,зеркало есть даже на потолке....подготовка гуд . Когда сосет умудряется и на это смотреть это немного раздражает,получается что я как живая игрушка.....непонятно только кто за кого заплатил.....";"4"
"Саша";"24";"Анонимный Дон";"Йо Хо Хо такой круп как у скаковой лошади! Ни изьяна....есть родинка на правой ягодке но не портит не скока...встает рачком и кожа натягивается как на барабане...аш поет! И поет член...станавясь от натуги аш синий!.....нет слов одна сперма в очке!!!!!";"5"
"Азиза";"24";"Анонимный Дон";"Огонь девочка.";"5"
"Ната";"21";"Анонимный Дон";"Фото чужие";"1"
"Ната";"21";"Анонимный Дон";"Анкета полное не соответствие да и фото чужие кидалово.";"1"
"Ната";"21";"Анонимный Дон";"Эмели Ратаковски!))))";"1"
"Алиса";"35";"Анонимный Дон";"В квартире была одна, но похоже что там их несколько работает<br /><br />
Казашка. Грудь на 5. Стонет хорошо. В принципе нормально. Но квартирка так себе. <br /><br />";"5"
"Влада";"25";"Анонимный Дон";"Не работает номер";"1"
"Полина";"28";"Анонимный Дон";"Привет кроха";"5"
"Полина";"28";"Анонимный Дон";"Пришёл по адресу, сказала что сейчас подготовиться и пригласит. По итогу стоял на холоде полтора часа, при том девушка продолжала не отвечать на телефон. <br />
Не понял чем я это заслужил. Почему нельзя просто сказать что не получится ? <br />
Нельзя по человечески общаться, я не понимаю.";"1"
"Маша";"27";"Анонимный Дон";"У тебя есть место, где побыть наедине?";"5"
"Шаловливая пиранья";"46";"Анонимный Дон";"Катерина, просто супер! Хочу приехать к ней, но все не как не срастается. Надеюсь в ближайшее время навестить Катюшеньку!)";"5"
"Шаловливая пиранья";"46";"Анонимный Дон";"Если хотите узнать, что такое настоящий секс – это вам сюда)))Вас здесь вылюбят и высушат))) и осторожнее донам с кардиопроблемами – темп запредельный!!!Девочка-пламя!!!Оргазмирует без остановки, не считал, но было просто очень много)))Настоящая GFE-обязательно беречь и не обижать!!!";"5"
"Кристи";"22";"Анонимный Дон";"Привет крошка";"5"
"Дарья";"27";"Анонимный Дон";"Шляпа полная даже не встанет";"1"
"Марина";"24";"Анонимный Дон";"Номер не действительный, отвечает парень.";"1"
"Джейми";"22";"Анонимный Дон";"Жопастинькая губастинькая,как окунек! Ну насадил ее на крючок за губки! Сосала и причмокивала,а я в этот момент теребил ее дудоньку! Губешки крепенькие тугие в низу! Одна приятность.А потом села на меня задом,что бы лицезреть эту конструкцию! Конечно самая главная эрогеная зона мужика.....точно глаза!!!! кончил только от вида всего этого......";"5"
"Дамира";"23";"Анонимный Дон";"Если это девушка на картинке, то отлично";"5"
"Дамира";"23";"Анонимный Дон";"Привет";"5"
"Екатерина";"26";"Анонимный Дон";"фейк";"1"
"bella";"20";"Анонимный Дон";"Просто сука";"1"
"Рита";"23";"Анонимный Дон";"Фото не её, совсем другая. Диспетчер, предупредила правда сразу. По факту, уточняйте, если не молодая* то подумайте трижды, совсем не как на фото, даже не рядом) Сервис ужасный, касаемо посещаемой(не далеко от Селигерской), совсем не так надо относиться к делу...";"2"
"Марина";"21";"Анонимный Дон";"Любит ласкать член руками,зайдет с зади обнимит и гладит его прижавшись всем телом к спине! Просто расслабтесь и наслаждайтесь.Играет долго,походу ей это очень нравится,и мне то же...Потом зайдет с переди смотрит тебе в глаза ,а член трет меж ляшек! Потом лежа доведет тебя до кончумбы и слизывает сперму с живота! Полная обслуга кто любит получать удовольствие без напряга....";"5"
"Марина";"21";"Анонимный Дон";"Фреа паркер порно модель сша приехала в москву рублей подзаработать ато доллар как известно скукоживается!!!!😂 дон что написал прежний отзыв ну и мудак же ты!!!";"2"
"Валерия";"23";"Анонимный Дон";"Девушка реальная, симпатичная, принимает сама в хорошей квартире, по сервису все отлично. Процесс на высоком уровне, есть все указанные услуги. Внешне как на фото, ухоженная и старательная. Мне всё понравилось";"5"
"Валерия";"23";"Анонимный Дон";"Был у данной девушки время провел на ура, худенькая, стройная, да и вообще милая. Старается, от процесса оба кайфанули. В общем няшка";"5"
"Валерия";"23";"Анонимный Дон";"Это салон?";"3"
"Валерия";"23";"Анонимный Дон";"Салон ?";"3"
"Валерия";"23";"Анонимный Дон";"Скромная и элегантная девочка. Приятно пахнет, красивое белье, чулки, каблуки, аккуратная юная грудь. Держит зрительный контакт во время минета)). Сервис, действительно, как в отеле)";"5"
"Валерия";"23";"Анонимный Дон";"Очень гостеприимная, красивая и умная девушка. Спасибо за времяпровождение";"5"
"Валерия";"23";"Анонимный Дон";"Милая девушка, а что она вытворяет в постели! Выходил от нее на трясущихся ногах, выжала из меня все соки! Очень интересная, радует, что с ней можно и поговорить нормально и отжечь по полной. Рекомендую";"5"
"Валерия";"23";"Анонимный Дон";"Самый прекрасный человек из сферы. Фото, параметры, все соответствует. Девушка просто ангел, богиня, бриллиант. Уровень интеллекта и женственности зашкаливает. Чувствуешь себя победителем. Ушел зарабатывать на следующие встречи";"5"
