"name";"age";"author";"text";"reyt"
"Лика";"23";"Анонимный Дон";"Лохотрон.  Кидадово!  Просят перевод и кидают.";"1"
"Лика";"23";"Анонимный Дон";"Развод";"1"
"Екатерина";"25";"Анонимный Дон";"По-моему, это лучшая анкета из всех существующих!";"5"
"Екатерина";"25";"Анонимный Дон";"Спящая красавица!!!!😍";"2"
"Марьяна";"26";"Анонимный Дон";"Ко был, что скажите, реал?";"5"
"Лола";"23";"Анонимный Дон";"Росаям сикгим келди шу кизчани";"5"
"Лола";"23";"Анонимный Дон";"Салом адрес каерда";"1"
"Лола";"23";"Анонимный Дон";"Ты прелесть 👍";"5"
"Маша";"23";"Анонимный Дон";"Привет <br />
Как дела";"5"
"Даша";"19";"Анонимный Дон";"Был у рыжей бестии всё на отлично.еще приду";"5"
"Даша";"19";"Анонимный Дон";"Люблю когда все разрешено ,везде зелёный свет,а у нее похоже нет предрассудков.заеду как время выбуру.";"4"
"Лариса";"25";"Анонимный Дон";"Ларочка,чудная девочка. Красоточка, добрая понимающая! С ней я почувствовал себя не одиноким,правда на коротеое время ну и на том спасибо! Долго сидели разговаривали,как старые друзья! Секс был красивый и яркий...как у семейной пары, после вкусного ужина!";"5"
"Марго";"24";"Анонимный Дон";"Заходил около недели назад, остался под большим впечатлением. Особенно запомнился минет. Уходил на ватных полусогнутых";"5"
"Марго";"24";"Анонимный Дон";"Прекрасная девушкам. Красивая, длинные и красивые ноги, чай и вкусности предложены. По процессу супер инициативная, бревном не лежит. Минет очень нежный.";"5"
"Инна";"26";"Анонимный Дон";"Я позвонил она подняла трубку на вопрос отвечает грубо и цену начинает на 3 тыс несоветую";"1"
"Алла";"21";"Анонимный Дон";"Встретиться с девушкой не получилось, т.к. когда по телефону спросил про доп. услуги указанные в анкете, она послала меня нахуй и бросила трубку";"1"
"оксана все допы!";"21";"Анонимный Дон";"о, с лета ее тут не видел, интересненько ))))";"5"
"оксана все допы!";"21";"Анонимный Дон";"Вот такую я хочу оттрахать";"5"
"оксана все допы!";"21";"Анонимный Дон";"Оксана привет все допы есть ?";"5"
"Сандра";"22";"Анонимный Дон";"Слишком красивая для проститутки! Но жизнь есть жизнь,сошедшая с глянцевого журнала! Ласкаешь обнимаешь,ну прям статуэточка ничего лишнего,немного печальная,но в душу лутше не лезть,не за этим пришёл .После секса юыл небольшой осадок....ну я наверно слишком впечатлительный.....так счас нельзя!";"5"
"💖Злата💖";"20";"Анонимный Дон";"Это просто прелесть. Отличная девушка обязательно заеду ещё)";"5"
"💖Злата💖";"20";"Анонимный Дон";"Девушка супер. Внешность, фигура, отношение- безупречно. Минет как в лучших порнофильмах со слюнями и другими бляцкими примочками.Ушел на ватных ногах и с массой позитива.";"5"
"Нелли";"40";"Анонимный Дон";"Анкета реальна?";"5"
"Шерон";"24";"Анонимный Дон";"Кеды прикольные!)";"5"
"Ася";"25";"Анонимный Дон";"Спасибо за встречу, надеюсь получится увидеться еще🥰🥰";"5"
"Дана";"21";"Анонимный Дон";"А фото настоящие то???";"5"
"Vera";"19";"Анонимный Дон";"Вообще не Москва даже";"1"
"BABY";"21";"Анонимный Дон";"На аватрке негритянка. В фотографиях анкеты совсем другая девушка. Вы уж определитесь.";"1"
"Адель";"22";"Анонимный Дон";"Валентина Гришко, модель";"1"
"Олеся";"25";"Анонимный Дон";"Привет можно сейчас WhatsApp номер дай";"5"
"Настя";"32";"Анонимный Дон";"Как можно поговарет";"5"
"Кристина";"48";"Анонимный Дон";"Привет.поцелуи есть?";"4"
"Эмили";"18";"Анонимный Дон";"Хорошая девчонка";"5"
"Эмили";"18";"Анонимный Дон";"Ты работаешь сейчас?!";"5"
"Эмили";"18";"Анонимный Дон";"МБР с окончанием в ротик включён в цену?";"5"
"Эмили";"18";"Анонимный Дон";"Очень красивая и сексуальная";"5"
"Марина";"23";"Анонимный Дон";"Решил попробовать групчик, аля труа! Заехали на огонек.Выпили немного шампусика.Все круто! Играла с членами как с любимыми игрушками,разгорячились...но как в порнухе не получилось,неубобно. Работали по очереди.Так привычней! Мы остались довольны.Вторая сторона не интересует.....Кстати,груповуха тока зрелище,а так совсем не удобно.....";"5"
"Нина";"19";"Анонимный Дон";"Язык не поварачивается сказать...но для любителей неиспорченой окончательно юности очень подойдет.....Пока еще присутствует оторопь,немного неуверенности и страха....вобщем для знатоков штучка.....";"5"
"Ким";"18";"Анонимный Дон";"Салон. такой нет. женщины на любителя";"1"
"Ким";"18";"Анонимный Дон";"привет красавица ты рельно сама фото твои, и не салон?";"5"
"Ким";"18";"Анонимный Дон";"Такой девочки которая на фото нету";"1"
"Ким";"18";"Анонимный Дон";"Привет!  Скинешь номер вацапе?";"5"
"Женя";"26";"Анонимный Дон";"Обожаю подчинятся...поэтому выбор лег на эту красотку! Высокие сапоги черные чулки жоккейская плетка все возбуждало как никогда....просто в финали кончил ей на сапоги........божественное удовольствие....";"5"
"Дина";"22";"Анонимный Дон";"Господа! ну это просто училка,малость поиграли в ролевую игрулю! Прикольно,сосал грудь как ребенок,заводит аш трясло.А ноги ее в чулках на шее у меня ,отдельная песня! Наверно раньше недопонимал прелестей белья,чулок и колготок! Прикосновения бвли на много чувствительнее! Канчумба просто улет! Ещё хочу,коплю бабосы.";"5"
"Регина";"23";"Анонимный Дон";"Довольно симпатичная на лицо, хорошая фигурка, приятная в общении. В общем, мне понравилось) советую";"5"
"Ира";"23";"Анонимный Дон";"Привет) Ответь мне пожалуйста на несколько вопросов. Данные анкеты всё ещё актуальны? Сколько контактов в час?";"5"
"Ира";"23";"Анонимный Дон";"Привет";"5"
"Ира";"23";"Анонимный Дон";"Привет это не салон";"1"
"Лиза";"20";"Анонимный Дон";"Был у нее неделю назад, делает грязь, девчонка просто пушка🔥🤩 <br />
Привет от Руслана 😉";"5"
"Лариса";"44";"Анонимный Дон";"Кто-нибудь был у этой дамы? Как она?";"3"
"Лариса";"44";"Анонимный Дон";"Салон.Был там делать нечего бревно бревном ,доны не советую потратите время и разачеруетесь,хотя кто любит брёвна тогда сюда.";"1"
"Анастасия";"27";"Анонимный Дон";"привет можно через WhatsApp номер дай";"5"
"Анастасия";"27";"Анонимный Дон";"Я ее фотку видел  на хабаровском сайте проституток. Просила предоплату. Начала с 500 руб. И дошла до 100 руб на телефон.  Ненастоящая.";"1"
"Виктория";"22";"Анонимный Дон";"Крупненькая лярвочка,аппетитная! Манила меня пальчиком,сделать куни...сначало сопротивлялся а потом впился в это мясцо с ублажени ем великим! Стонала и дергалась( наиграно,но не все заметят) Выгибалась....Потом рачком вошел и закончил свое пагубное дельце.....жить можно!";"5"
"Кристина";"30";"Анонимный Дон";"Девушка сказочной красоты, а глаза это просто две жемчужены, как она прекрасна. По процессу все на высшем уровне, я в восторге, с нетерпением жду следующей встречи. Целую тебя красавица.";"5"
"Соня💋 ✅🌺";"18";"Анонимный Дон";"Милая, почему у тебя 3 анкеты с разными именами?";"5"
"Лера";"29";"Анонимный Дон";"Если бы ещё была настоящая!!";"1"
"Света";"23";"Анонимный Дон";"Господа...впервые узнал и увидел что такое сквирт! Зрелеще потрясающее,сначало думал что несдержалась,обхезалась...а нет кончила так.Продолжили в душе....Первый раз на меня кончили....причем баба! Понравилось.....";"5"
"ЯНА";"22";"Анонимный Дон";"Супер девушка";"5"
"ЯНА";"22";"Анонимный Дон";"Красивая .";"5"
"Sabrina";"21";"Анонимный Дон";"1";"1"
"Лиза";"21";"Анонимный Дон";"Предложение актуально";"5"
"Лиза&amp;Ева";"21";"Анонимный Дон";"ну вообще то, на фото известные порно артистки";"1"
"Катана";"18";"Анонимный Дон";"Привет. Ты реальна? У тебя всё включено, или галочки проставлены для видимости?";"1"
"Жасмин";"23";"Анонимный Дон";"Был. Отвратительно. Не советую";"1"
"Жасмин";"23";"Анонимный Дон";"Со мной норм)) Горячая))";"4"
"Маринэ 100%";"24";"Анонимный Дон";"привет хочу встретиться с тобой";"5"
"Маринэ 100%";"24";"Анонимный Дон";"Привет хачу встретиться адрес скинь";"5"
"Маринэ 100%";"24";"Анонимный Дон";"Этот отзыв мошенничестве";"1"
"Аня";"23";"Анонимный Дон";"Поздравляю, у Вас есть потрясная возможность скататься к порнозвезде и встретить Бабу Валю..";"1"
"Камила";"22";"Анонимный Дон";"Очаровашка! Фигурка улыбка,просто подкупают,Умеет пустить в ход и преподать тело так что не устоит и мертвый! Эрекция дай боже,Насаживается на член медленно ,так что ты это видишь и еще больше возбуждаешься....я бы назвал это медленный оргазм!Неторопливый безудержный очень хорошо!";"5"
"Карина Алла";"22";"Анонимный Дон";"Цена не совпадает.за час 3000 хочет";"1"
"Карина Алла";"22";"Анонимный Дон";"Связать вам обеим руки за спиной, привязать вас связанных к двум столбам и выпороть кнутом по сиськам, шалавы";"5"
"Карина Алла";"22";"Анонимный Дон";"Эти девочки ещё работают?заехал бы на чай)";"5"
"Арина";"23";"Анонимный Дон";"Был сегодня. Всё супер! Приятна, милая и веселая девушка!";"5"
"Арина";"23";"Анонимный Дон";"Девочка космос)<br />
Уходить не хотелось<br />
Обязательно вернусь";"5"
"✨Геля✨";"23";"Анонимный Дон";"Девочка огонь!<br />
Очень нежная и чувственная. Сосет с удовольствием, трахается тоже.";"5"
"✨Геля✨";"23";"Анонимный Дон";"Неглупая девочка, есть о чем поговорить и очень милая, как будто со своей девушкой проводишь время. Хороший минет, старается глубже познать мастерство, насколько пока может)";"5"
"✨Геля✨";"23";"Анонимный Дон";"Девочка невероятно хорошенькая, полностью соответствует анкете. Очень общительная, приветливая. Обязательно вернусь к ней";"5"
"✨Геля✨";"23";"Анонимный Дон";"Девушка прекрасна, процесс на 5, собеседник тоже отличный.";"5"
"✨Геля✨";"23";"Анонимный Дон";"Топовая девочка, доволен на все 100 ❤";"5"
"Аня";"21";"Анонимный Дон";"Был кто?";"1"
"Асмира";"32";"Анонимный Дон";"Салон такой девушки там нет кидалово полное.";"1"
"Даша";"21";"Анонимный Дон";"Даша, привет! Если связать покрепче тебе руки за спиной и надеть на соски грузики  ты просто очаровательна.";"5"
"Мия";"26";"Анонимный Дон";"Это модель инсты. Фейк";"1"
"Рита";"21";"Анонимный Дон";"Давай сегодня встретимся ближе к Савёловского вокзала или пиши адрес куда идти дальше от Савёловского вокзала?";"4"
"Ника";"22";"Анонимный Дон";"Это твои фото?";"4"
"Диана";"27";"Анонимный Дон";"Обман";"1"
"Диана";"27";"Анонимный Дон";"Очень симпатичная восточная девушка. Милая и доброжелательная. Для кого важен визуальный ряд и эстетика - отличный вариант. Давненько у меня в процессе не возникало чувства нежности к фее. Здесь появилось.";"5"
"Диана";"27";"Анонимный Дон";"Кто знает , она Реал или типаж ? <br />
Хочу к ней попасть";"5"
"Диана";"27";"Анонимный Дон";"Приветик ангелочек напиши мне в личку в тг @Xzxzx88";"5"
"Катя";"19";"Анонимный Дон";"Привет какой адрес";"4"
"Катя";"19";"Анонимный Дон";"Доны отзовитесь кто был у нее";"1"
"Анжела";"20";"Анонимный Дон";"Парни бабы как вы мыслите....я имею в виду в здравом счысле!? Хоть одна ссаная дыра может стоить 30 000.....даже в золотой оправе....ну если заплатил то просто уничтож ее и в жопу и без перерыва в ротяру пусть говно слизывает....тогда точно моральное удовлетворение!!!!";"3"
"Анжела";"20";"Анонимный Дон";"Привет) Работаешь?";"5"
"Лера";"25";"Анонимный Дон";"Топовая девочка, доволен на все 100 ❤❤❤";"5"
"Надя";"32";"Анонимный Дон";"Связать тебе покрепче руки за спиной, привязать связанную на несколько часов к столбу и выпороть кнутом по сиськам, а дальше посмотрим...";"5"
"Галина";"20";"Анонимный Дон";"Не але";"1"
"Lisa";"20";"Анонимный Дон";"Связать тебе надо руки за спиной покрепче, привязать голую связанную к столбу часов на 10, выпороть кнутом по сиськам, надев на них прищепки";"5"
"Дарья";"27";"Анонимный Дон";"Фото не соответствует. Славянска за 40и 2 подруги из синегала";"1"
"Дарья";"27";"Анонимный Дон";"верю";"1"
"ПОЛИНА";"43";"Анонимный Дон";"Реальная , или салон?";"1"
"Ульяна";"23";"Анонимный Дон";"<br /><br /><br /><br />";"5"
"Софья";"24";"Анонимный Дон";"Очень красивая, можно пригласить вас на фотосессию?!";"5"
"Ника";"27";"Анонимный Дон";"Кто нибудь был у неё? На фото точно она?";"5"
"Вика";"21";"Анонимный Дон";"Жопастенькая,хороша супер! Берешь за ягоды и чувствуешь мир в руках гы гы! Кладем на спинку ножки задираем к голове вот оно очко прямо у вас! И входим широка расставив ноги...жаль сфоткать нельзя было клевая картина!";"5"
"КАТЯ";"31";"Анонимный Дон";"Ты сегодня свободна?  Как я могу связаться с вами";"4"
"Наталья";"40";"Анонимный Дон";"Сплошное враанье, один телефон на 58 женщин в разных концах Москвы";"1"
"Ангелина";"23";"Анонимный Дон";"Тут скрывается две личности. По общению такая начитанная, воспитанная, скромная, а в постели просто самая развратная, кого я встречал!";"5"
"Руфина✅";"24";"Анонимный Дон";"Очень смелая девушка, давно такого не было";"5"
"Руфина✅";"24";"Анонимный Дон";"Кидалово!<br />
На фото Бри Беннетт<br />
Американская порноактриса";"1"
"Полина";"24";"Анонимный Дон";"Девочка,симпотная,эротичная....Очень люблю секс во всех проявлениях.....Трахал ее положив ноги на плечи....долго....давольно долго.....Мне это очень нравится....а когда устаю просто положил ее ступни  себе на лицо.....легкая доминация и завершил начатое...люблю управлять своим оргазмом....";"5"
"Жанна";"23";"Анонимный Дон";"Пантера,дикая кошка! &quot;Охотилась&quot; за моим членом хватала губами, руками, потом отпускала ,слегка ударяла...но не больно а очень приятно было когда стал твердым заглотила его причмокивая и пуская слюни! Игра мне понравилась....но кончить все таки предпочел во влагалище,немного сбив темп ,натягивая презерватив! Конечно чувствительность падает но безопасность на первом месте!";"5"
"Алла";"24";"Анонимный Дон";"Хорошо девица,слов нет! В теле,но не жирная очень сладенькая на вкус и ножки и губки одни вторые третьи просто шедевр задыхаться у нее меж ляшек...и томить свой ствол меж сисек! Сначало свеча потом просто пожар чувств! Это прикольно.";"5"
"Лика";"38";"Анонимный Дон";"Приезжал к ней.все нормально.поиграли с ней в lift and carry";"5"
"Алла";"24";"Анонимный Дон";"Весьма заманчиво, думаю стоит заехать;)";"5"
"Алла";"24";"Анонимный Дон";"Если кто был, подскажите работает эта девочка";"4"
"Алина";"24";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Кристина";"19";"Анонимный Дон";"Телце не сформировавшееся точно но вот рот рабочий на триста процентов....сосет как пылесос...если не остановить то высосет вместе с мозгами нахрен.......вот это тяга просто улет!!!!!";"5"
"Женя";"24";"Анонимный Дон";"Приехали совсем другие две дамы не соответствующие фото вооооообще. Обман.";"1"
"Даша";"28";"Анонимный Дон";"На днях я захотел заехать в апартаменты к профессиональной девушке. На ресурсе нашел номер ее телефона, без затруднений вышел с ней на связь и попросил обсудить предстоящий интим. Абсолютно все сказанное осуществилось - по большинству параметров она оправдала мои ожидания, нереальная самоотдача, обожает интим и одновременно предпочитает не заламывать цену. Короче, когда мне снова захочется приступить к выбору роскошной дамы и заказать ее на весь вечер - обязательно загляну сюда!";"5"
"Даша";"28";"Анонимный Дон";"Был, фото соответствует, все понравилось. Короче не буду много писать девушка хорошая. Советую.";"5"
"Аня";"24";"Анонимный Дон";"очен плохо обслуживает";"1"
"Аня";"24";"Анонимный Дон";"Надеюсь предыдущий отзыв не верен))";"5"
"Аня";"24";"Анонимный Дон";"Ну как";"5"
"Катя";"22";"Анонимный Дон";"Фото не соответствует. Кидалово!";"1"
"Ава";"22";"Анонимный Дон";"Богиня,ухоженая,хозяйственая,внимательная! Обняла как хорошего знакомого,предложила выпить,расслабится! Сделала массаж шеи очень кстати. Совокупились прямо сидя на стуле после очередного припадка нежности...все было классно по домашнему...редкий случай";"5"
"Инна";"36";"Анонимный Дон";"Цена 3000 рублей в час";"3"
"Marisol";"40";"Анонимный Дон";"Хоть бы свою киску показала ….";"5"
"Оля";"23";"Анонимный Дон";"Класна я фигурка";"5"
"Госпожа Виктория";"28";"Анонимный Дон";"Ляя госпожа Вы супер, сразу захотелось экстрима!";"5"
"Lora";"20";"Анонимный Дон";"Кто был?";"5"
"Влада";"21";"Анонимный Дон";"Почему то с ней потянуло на романтику! Целовал обнимал,Проник пальцем в анальный проходик,завертелась от страсти!Узенько походу давно никого не было!Использовал презик,от разной аказиии,на всякий! Стонала и вращала задницей как заводная! Продержался недолго но все же приятно....";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"Милая, очаровательная, ласковая.<br />
Чай, кофе, одноразовые тапочки.Всё на высшем уровне!!!<br />
Она просто ангел, берегите её!!";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"Замечательная девушка.<br />
И умеет все, и атмосферу создаёт шикарную.";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"Очень приятная, адекватная красавица. Нежная кожа, вкусно пахнет, разговор на ура поддерживает.";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"Есть такая,фигурка сочная,попка упругая,классика на 5)))";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"Это точно";"3"
"🔥Оксана🔥";"28";"Анонимный Дон";"Как относишься к девственникам?";"5"
"🔥Оксана🔥";"28";"Анонимный Дон";"ФЕЙК!!!!";"1"
"🔥Оксана🔥";"28";"Анонимный Дон";"Это не она.";"1"
"🔥Оксана🔥";"28";"Анонимный Дон";"Фейк или нет?";"1"
"Роза";"26";"Анонимный Дон";"Привет, актуальная анкета ещё?)";"5"
"❤️ Лерочка ❤️";"23";"Анонимный Дон";"Был у нее,все прошло отлично,Лера красивая и ухоженная девушка,секс выше всех похвал!";"5"
"Ирина";"20";"Анонимный Дон";"Реально работаешь? Привет";"5"
"Ирина";"20";"Анонимный Дон";"Подруга, тебя сложно вызвонить? Спонтанные встречи принимаешь?";"5"
"Ирина";"20";"Анонимный Дон";"Привет, работаешь ещё? Если есть чулки или сетка, то будет супер";"5"
"viola";"20";"Анонимный Дон";"Привет";"4"
"Алёна";"34";"Анонимный Дон";"Привет. Ты настоящая?";"5"
"Вероника";"27";"Анонимный Дон";"Тащусь от нижнего белья!!! Как безунство когда женщина одета в эти аксесуары! Вообщем то для меня особых прибамбасов и не надо уже готов к работе! Руками чувствуешь шелк с квозь него и тело кажется фантастическим....Кончил прямо на чулок и это было здорово.....";"5"
"Инна";"25";"Анонимный Дон";"Засада,наебалово...там далеко за 30 но оторвался по полной,настроение было дерьмо! Трахал ее на боку слегка преподняв и наступил ногой на лицо! В экстазе хотелось раздавить но сдержался! Херовое настроение если лутше к проститутеам не наведоваться что бы не напортачить.....удачи";"3"
"Ирина";"36";"Анонимный Дон";"Привет. Реальная цена?";"4"
"Ирина";"36";"Анонимный Дон";"Привет! Принимайте одна на квартире или это салон?";"4"
"Кэт";"24";"Анонимный Дон";"Заманчивая арфа! Ее конек это ,конечно задница формы и рельеф просто изумительный! Прикосновение к бархотистой коже дают свои результаты! Не наглая,понимающая....обожает позу с верху....";"5"
"Лена";"27";"Анонимный Дон";"Там такой нет. Там афрорусские.";"1"
"Лена";"27";"Анонимный Дон";"Работаете?";"5"
"Лиана";"27";"Анонимный Дон";"Салон такой девушки там нет ,доны не тратьте свое время.";"1"
"Оля";"19";"Анонимный Дон";"Красивая Девочка,хоть куда посмотреть. Жаль что мне 70, но если согласна готов спонсором быть.";"5"
"Оля";"19";"Анонимный Дон";"Девочка! Без звонка посигналь мне на сайте о согласии твоем, тогда позвоню";"5"
"Оля";"19";"Анонимный Дон";"Жаль, что обедаю без иебя";"5"
"Анна - ТОЛЬКО ПРИЕЗЖАЮ !";"23";"Анонимный Дон";"Очередной пиз...дешь!! Порно модель на фото";"1"
"Катя";"31";"Анонимный Дон";"Полный развод , всё очень печально!!";"1"
"Катя";"31";"Анонимный Дон";"Все как под капирку толдычат вы хотя бы позвонили сначала разводняк.";"1"
"Соня";"18";"Анонимный Дон";"Драл кто?";"5"
"Дана";"22";"Анонимный Дон";"Приветик, работаешь?";"5"
"Дана";"22";"Анонимный Дон";"Привет работаешь";"5"
"ТАНЮША";"29";"Анонимный Дон";"Привет , а где территориально ?";"4"
"Кира";"21";"Анонимный Дон";"Фейк!";"1"
"Лера";"28";"Анонимный Дон";"Пфф не удовлетворила";"1"
"Ирма";"25";"Анонимный Дон";"Хороша чертовка в меру капризна но покладиста. Умеет и может! Сама получает удовольствие. Денег своих стоит. К посещению рекомендую.";"5"
"Ирма";"25";"Анонимный Дон";"ФЕЙК, МОЗГОB ХВАТАЕТ АМЕРИКАНСКИХ БЛОГЕРИШ КОПИРОВАТь";"1"
"Бетани";"19";"Анонимный Дон";"Итог: пятерка, но есть куда стремится, дева понимает где она и зачем, любителям жоп однозначно сюда, лицезреть и не только это обязательно нужно!)";"5"
"Амели";"25";"Анонимный Дон";"Шел за минетом и остался очень доволен исполнением. Минет делает долго, чередуя с вылизыванием промежности, просто улет!";"5"
"Мила";"27";"Анонимный Дон";"по приезду негритянки...требуют больше денег, чем по телефону и плюс, после первого раза, на второй она против, типо хватит и оставшееся время дари...а они не хотят возвращать 75% денег обратно, которые не работают?";"1"
"Алина";"32";"Анонимный Дон";"девчуля огонь !   просто не вынимал бы вовсе ..)";"5"
"Оля";"35";"Анонимный Дон";"Такое себе";"1"
"Оля";"35";"Анонимный Дон";"Работаешь";"5"
"Оля";"35";"Анонимный Дон";"Какой график у тебя красотка ?((<br />";"5"
"Оля";"35";"Анонимный Дон";"Пацаны это обман на фото Диспечер а на самом-то там негритянки<br /><br /><br />";"1"
"Оля";"35";"Анонимный Дон";"Красота,примешь сегодня";"5"
"Оля";"35";"Анонимный Дон";"Привет, ты работаешь?";"4"
"Оля";"35";"Анонимный Дон";"Добрый день, работаете?";"5"
"Оля";"35";"Анонимный Дон";"Привет, работаете? Очень приглянулись ваша попка и розовые пяточки";"5"
"Оля";"35";"Анонимный Дон";"Привет работаешь еще индивидуально без посторонних ?";"5"
"Оля";"35";"Анонимный Дон";"Привет красотка, ты работаешь? очень приглянулась";"5"
"Оля";"35";"Анонимный Дон";"Оленька привет. Ты просто прелесть, хочу к тебе.";"5"
"Галина";"21";"Анонимный Дон";"Девушка супер. Всё соответствует. Сама девушка красивая, умная, общительная в общем все как надо)";"5"
"Ольга";"23";"Анонимный Дон";"Парни! тока в жопу! С зади просто космос! Двигает агрегатом как пропелллер,так и думаешь что вырвет член и проглотит этой красотой! Никогда не ощущал дрочку, скоростную, задницей!!!!";"5"
"Ольга";"23";"Анонимный Дон";"Красивая девушка! Хочу целовать ее груди голые!";"5"
"Саша";"21";"Анонимный Дон";"Немножко плосковатая, не в моем вкусе. Но говорливая,на шутки нормально реагирует понимает. Заигрывает классно,любит целоваться.Пришлось тулить ее по классике, и в презервативе.....можно было и без но что то подсказывало лутше с.....";"4"
"Маша";"22";"Анонимный Дон";"Был вчера. Девушка полностью соответствует фото. Красивая, милая. Старается полностью угодить. Любит поболтать.";"5"
"Маша";"22";"Анонимный Дон";"Девушка бриллиант. Оценка 5+ по всем параметрам.";"5"
"Маша";"22";"Анонимный Дон";"номер заблокирован";"1"
"ГАЛИНА";"22";"Анонимный Дон";"по факту встречает другой человек";"1"
"❤️Ева❤️";"24";"Анонимный Дон";"Нежная, чувственная, не много скромная, но такая пленяющая. Спасибо тебе, что даришь такие эмоции)))";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"Был недавно, девочка супер, ртом работает хорошо, берет глубоко, попка узенькая, киска хорошая.";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"Сиськи классные, минет (МБР) без зубов и с удовольствием, глубоко, целовались во время секса. Член стоял торчком.";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"Девушка отличная! Высокая, статная, решительная и умелая!";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"фигенная девушка! Шикарно и мега сексуально выглядит и встречает - у меня встал прямо с порога. Секс просто улет - дикий и страстный, как в порно";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"приглашал очень порадовала отношением к клиенту все на вы сейчас к сожалению это редкость.";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"Не салон?";"5"
"❤️Ева❤️";"24";"Анонимный Дон";"Сегодня свободна?";"5"
"Алёна";"21";"Анонимный Дон";"Полный наеб";"1"
"Алёна";"21";"Анонимный Дон";"Мошенники просят предоплату на карту! У тёлки по телефону голос как у мужика грубый и сиплый, возможно даже мужик. ЛОХОТРОН!";"1"
"Майя";"23";"Анонимный Дон";"О Кудряшуа мля Сю! Не пытайтесь искать грудь с зади.....её там то же нет!!!!! Просто сосредоточтесь на низе! Движения разнообразны и плавны! Попка точеная,как мрамор! И при движении кажется,живет отдельно от тела! Прикольно,получил конкретный типа массаж хера во всех направлениях! И &quot;сплюнул&quot; ей на подобие сисек.....мож подрастут от орошения......";"3"
"Вика";"28";"Анонимный Дон";"Завтра до обеда можно подъехать??";"5"
"Неля";"40";"Анонимный Дон";"Секса нету нахрен тебя только ебать врот и другие позы";"1"
"Неля";"40";"Анонимный Дон";"Позвонил, договорились о встрече, через пол часа её телефон был выключен(";"1"
"Неля";"40";"Анонимный Дон";"Доны договаривайтесь до 22:00, иначе всё, трубку не берет, хороша во всех отношениях, делает все хорошо и без проблем, ещё раз хочу к ней съездить, хорошая нежная аккуратная, старается, душ принимали в месте очень понравилось.";"5"
"Неля";"40";"Анонимный Дон";"Привет! Работаешь?";"5"
"Света";"23";"Анонимный Дон";"Как оплата происходит ?";"5"
"Света";"23";"Анонимный Дон";"Картой МИР";"5"
"Инна";"24";"Анонимный Дон";"Фейк?";"4"
"Даша";"22";"Анонимный Дон";"Это сучка кинула меня не верьте ей обманшица";"1"
"ЛенаКатя";"25";"Анонимный Дон";"блия какие они горячие,обе сосут огонь";"5"
"ЛенаКатя";"25";"Анонимный Дон";"28 цена за ночь за двоих?";"5"
"Екатерина";"25";"Анонимный Дон";"Обман. Диспа. Не самая приветливая. Принемает одня татарка. Изначально пониал, что к фото никакого отношения тете не имеет, но зачем национ русс ставить?";"1"
"Мария";"25";"Анонимный Дон";"Мария,замечательная женщина! Фигура налитая,есть за что подержаться.Для массажа конечно слабоватенькая,но компенсация есть! Когда ползает по тебе касается грудью....это очень прикольно.Татушка,конечно портит немного общую картину,но это для &quot;гурманов&quot; нге помеха.Для неторопливого секса рекомендую!";"5"
"Мария";"25";"Анонимный Дон";"Хорошенькая аппетитная телочка! Прекрасный вид  с зади когда прешь ее в жопу все колышется как амурские волны а на спине девятый вал из сисек.....очкнь классный вид!!!!";"5"
"Ольга";"29";"Анонимный Дон";"был , хорошая девочка, в реальности смотрится моложе , один минус- не дает без резинки (";"5"
"яна";"22";"Анонимный Дон";"Привет, тебе можно будет сделать сквирт?";"5"
"яна";"22";"Анонимный Дон";"Привет, это твои фото?";"5"
"яна";"22";"Анонимный Дон";"Ты прекрасна!";"5"
"яна";"22";"Анонимный Дон";"Слушай, если в сексе мало опыта, не страшно?";"5"
"яна";"22";"Анонимный Дон";"Прелесть";"5"
"яна";"22";"Анонимный Дон";"расценки актуальны?";"5"
"Юля";"31";"Анонимный Дон";"Все отлично, но поток - следующий ходок уже на лестнице трется! Хотя очень хороша Юляша, с душой делает,  загляну ещё";"5"
"Ульяна";"21";"Анонимный Дон";"Это предоплатой потом будут услуги если не кинут не переводите деньги тут мошенники.<br />";"1"
"Aleksandra";"21";"Анонимный Дон";"Кончил в рот😍";"5"
"Света";"20";"Анонимный Дон";"Привет, еще работаешь? Актуально?)";"3"
"Людмила";"35";"Анонимный Дон";"Работаешь?";"1"
"Маша";"24";"Анонимный Дон";"Привет, работаеш?";"5"
"Яна без предоплаты.";"24";"Анонимный Дон";"Привет красавица";"5"
"Яна без предоплаты.";"24";"Анонимный Дон";"Как делишки";"5"
"Яна без предоплаты.";"24";"Анонимный Дон";"Фейк.";"1"
